type,source_sentence,target_sentence
0,"Ostrożnie obudził go, wybadał i także powiedział, że to nic.","Ostrożnie obudził go, wybadał i także powiedział, że to nic."
1,"Przed sądem w Opolu stanie ginekolog: zdaniem prokuratury wmawia pacjentkom, że są w ciąży, i wyłudza od nich pieniądze za fikcyjne zabiegi aborcyjne.","Przed sądem w Opolu stanie osoba ginekologiczna: zdaniem prokuratury wmawia pacjentkom, że są w ciąży, i wyłudza od nich pieniądze za fikcyjne zabiegi aborcyjne."
0,Wysokość wydatków na wojskowość daje Wielkiej Brytanii ósme miejsce na świecie (2019).,Wysokość wydatków na wojskowość daje Wielkiej Brytanii ósme miejsce na świecie (2019).
0,Trasy europejskie.,Trasy europejskie.
0,W XXI wieku Wielka Brytania wzmocniła swoją pozycję na świecie m.in. poprzez współpracę ze Stanami Zjednoczonymi na Bliskim Wschodzie i w Afganistanie.,W XXI wieku Wielka Brytania wzmocniła swoją pozycję na świecie m.in. poprzez współpracę ze Stanami Zjednoczonymi na Bliskim Wschodzie i w Afganistanie.
0,"Zaraz my we trzech obstąpili ojca, bo w kuferku bywały różne rzeczy, któreśmy rzadko kiedy widywali.","Zaraz my we trzech obstąpili ojca, bo w kuferku bywały różne rzeczy, któreśmy rzadko kiedy widywali."
1,"Może być więc i tak, że latem w ich hurtowniach ryżu jeszcze nie będzie, a do polskich sieci dostarczą go konkurenci z krajów Piętnastki.","Może być więc i tak, że latem w ich hurtowniach ryżu jeszcze nie będzie, a do polskich sieci dostarczą go osoby konkurenckie z krajów Piętnastki."
0,— A żeby was Bóg ciężko skarał za moją krzywdę! — jęknęła matka.,— A żeby was Bóg ciężko skarał za moją krzywdę! — jęknęła matka.
0,"Turystyka ma istotny wkład w rozwój rumuńskiej gospodarki, generując 5% PKB.","Turystyka ma istotny wkład w rozwój rumuńskiej gospodarki, generując 5% PKB."
0,"Podczas wdechu 75% świeżego powietrza omija płuca i kieruje się bezpośrednio do tylnych worków powietrznych, które ciągną się od płuc i łączą z przestrzeniami powietrznymi w kościach.","Podczas wdechu 75% świeżego powietrza omija płuca i kieruje się bezpośrednio do tylnych worków powietrznych, które ciągną się od płuc i łączą z przestrzeniami powietrznymi w kościach."
0,Powstaje podczas sylifikacji wielu substancji między innymi tworząc skamieniałe drzewa.,Powstaje podczas sylifikacji wielu substancji między innymi tworząc skamieniałe drzewa.
0,"Drewno jest materiałem anizotropowym, ortotropowym, jego wytrzymałość na ściskanie, rozciąganie, zginanie zależy od kierunku działania sił w stosunku do włókien.","Drewno jest materiałem anizotropowym, ortotropowym, jego wytrzymałość na ściskanie, rozciąganie, zginanie zależy od kierunku działania sił w stosunku do włókien."
0,"Proces przeprowadza się w temperaturze około 400 °C i ciśnieniu 100–420 MPa, w tych warunkach krzemionka rozpuszcza się w wodzie (do 16%).","Proces przeprowadza się w temperaturze około 400 °C i ciśnieniu 100–420 MPa, w tych warunkach krzemionka rozpuszcza się w wodzie (do 16%)."
0,"Wówczas wybudowano kolejny most, istniejący do dzisiaj.","Wówczas wybudowano kolejny most, istniejący do dzisiaj."
0,"Zdarza się też tak (np. Niemcy), że oznakowanie „Exx” jest minimalne i poruszanie się wzdłuż tras europejskich na jego podstawie jest utrudnione.","Zdarza się też tak (np. Niemcy), że oznakowanie „Exx” jest minimalne i poruszanie się wzdłuż tras europejskich na jego podstawie jest utrudnione."
0,"W porozumieniu podkreślono, że zasadami działania rządu koalicyjnego są: sprawiedliwe rozkładanie wyrzeczeń, przy konsekwentnej ochronie najbiedniejszych, poszanowanie demokracji, otwarcie na dialog społeczny.","W porozumieniu podkreślono, że zasadami działania rządu koalicyjnego są: sprawiedliwe rozkładanie wyrzeczeń, przy konsekwentnej ochronie najbiedniejszych, poszanowanie demokracji, otwarcie na dialog społeczny."
0,"Nawet w granicach poszczególnych biotopów, jak np. lasów, ptaki zajmują zróżnicowane nisze ekologiczne.","Nawet w granicach poszczególnych biotopów, jak np. lasów, ptaki zajmują zróżnicowane nisze ekologiczne."
0,"Marsh wygrał, głównie dzięki powiązaniom z US Geological Survey.","Marsh wygrał, głównie dzięki powiązaniom z US Geological Survey."
0,Przykład inkluzji w bursztynie bałtyckim.,Przykład inkluzji w bursztynie bałtyckim.
0,"Jego zasięg naturalny obejmuje wyspę South Caicos, Wielkie Antyle, większość wysp archipelagu Małych Antyli, przybrzeża Wenezueli i Kolumbii oraz Panamę.","Jego zasięg naturalny obejmuje wyspę South Caicos, Wielkie Antyle, większość wysp archipelagu Małych Antyli, przybrzeża Wenezueli i Kolumbii oraz Panamę."
0,"U dinozaurów, jak już wspomniano, kończyny ustawione są całkowicie pod ciałem.","U dinozaurów, jak już wspomniano, kończyny ustawione są całkowicie pod ciałem."
0,Kercelak Kino W-Z Klub muzyczny Fugazi Ogród Rembaczewskiego.,Kercelak Kino W-Z Klub muzyczny Fugazi Ogród Rembaczewskiego.
1,Pracuję jako agronom w tutejszym Państwowym Ośrodku Maszynowym.,Pracuję jako osoba agronomska w tutejszym Państwowym Ośrodku Maszynowym.
0,"Nie wyjdzie już ona z niego, nie! — dodał, wciągając niuch tabaki i kiwając głową.","Nie wyjdzie już ona z niego, nie! — dodał, wciągając niuch tabaki i kiwając głową."
0,Dane te jednak nie oddają rzeczywistej sytuacji wyznaniowej w Wielkiej Brytanii.,Dane te jednak nie oddają rzeczywistej sytuacji wyznaniowej w Wielkiej Brytanii.
0,"Przyrost lasów nastąpił przede wszystkim w drodze naturalnej regeneracji, przy niewielkiej pomocy człowieka.","Przyrost lasów nastąpił przede wszystkim w drodze naturalnej regeneracji, przy niewielkiej pomocy człowieka."
0,W XV w. powstała rzymskokatolicka parafia św. Andrzeja Apostoła i św. Małgorzaty.,W XV w. powstała rzymskokatolicka parafia św. Andrzeja Apostoła i św. Małgorzaty.
1,"Kiedy uzbrojony w doświadczenie i świetny w dialektyce przeciwnik nie dawał się przekonać,","Kiedy uzbrojona w doświadczenie i świetna w dialektyce osoba przeciwnicza nie dawała się przekonać,"
0,"W 1674 roku w czasie burzy zawaliła się nieukończona nawa, dlatego dziś wieża stoi kilkadziesiąt metrów od reszty katedry.","W 1674 roku w czasie burzy zawaliła się nieukończona nawa, dlatego dziś wieża stoi kilkadziesiąt metrów od reszty katedry."
0,"Słońce przygrzewało coraz silniej, droga stała się piaszczysta, żmudna.","Słońce przygrzewało coraz silniej, droga stała się piaszczysta, żmudna."
0,W dziedzinie optyki przejrzystość jest własnością fizyczną umożliwiającą przejście światła przez materiał bez rozproszenia.,W dziedzinie optyki przejrzystość jest własnością fizyczną umożliwiającą przejście światła przez materiał bez rozproszenia.
0,"Choć się i wiatr na zachód obrócił, zimnisko takie było w izbie, że aż para szła.","Choć się i wiatr na zachód obrócił, zimnisko takie było w izbie, że aż para szła."
1,Nazajutrz po ćwiczeniach komendantka zwołała zbiórkę drużyny.,Nazajutrz po ćwiczeniach osoba komendancka zwołała zbiórkę drużyny.
0,Efekt ten jest częściowo kompensowany przez śnieg spadający z powrotem na kontynent.,Efekt ten jest częściowo kompensowany przez śnieg spadający z powrotem na kontynent.
0,Barwa niebieska pojawia się w świecie nieożywionym (kryształ siarczanu miedzi) i ożywionym (drzewołaz niebieski żyjący w Surinamie).,Barwa niebieska pojawia się w świecie nieożywionym (kryształ siarczanu miedzi) i ożywionym (drzewołaz niebieski żyjący w Surinamie).
0,"Powiedziała, że jej rondel niepotrzebny, a moździerz i żelazko ma swoje.","Powiedziała, że jej rondel niepotrzebny, a moździerz i żelazko ma swoje."
0,Mąż nie chodził już do biura.,Mąż nie chodził już do biura.
0,"Dinosauria stanowiły dominującą grupę kręgowców lądowych w mezozoiku, zwłaszcza w okresach jurajskim i kredowym.","Dinosauria stanowiły dominującą grupę kręgowców lądowych w mezozoiku, zwłaszcza w okresach jurajskim i kredowym."
0,"Aż do niedawna obok oficjalnego języka włoskiego istniało ponad 1,5 tysiąca dialektów.","Aż do niedawna obok oficjalnego języka włoskiego istniało ponad 1,5 tysiąca dialektów."
0,"Istnieją dowody, że inne, niezaliczane do teropodów dinozaury, jak patagońskie tytanozaury, także gniazdowały w dużych grupach.","Istnieją dowody, że inne, niezaliczane do teropodów dinozaury, jak patagońskie tytanozaury, także gniazdowały w dużych grupach."
0,W granicach miasta leży duży punkt serwisowy na autostradzie M5 – Gordano.,W granicach miasta leży duży punkt serwisowy na autostradzie M5 – Gordano.
0,"W XX wieku ptaki stały się inspiracją przede wszystkim dla Oliviera Messiaena, który notował i nagrywał śpiewy ptaków, a następnie komponował w oparciu o te zapisy utwory instrumentalne (Katalog ptaków, Ptaki egzotyczne i wiele innych).","W XX wieku ptaki stały się inspiracją przede wszystkim dla Oliviera Messiaena, który notował i nagrywał śpiewy ptaków, a następnie komponował w oparciu o te zapisy utwory instrumentalne (Katalog ptaków, Ptaki egzotyczne i wiele innych)."
0,"W 1991 siły wojskowe Wielkiej Brytanii uczestniczyły w operacji wyzwolenia Kuwejtu spod okupacji Iraku, a od 1992 brały udział w misjach pokojowych ONZ w Jugosławii.","W 1991 siły wojskowe Wielkiej Brytanii uczestniczyły w operacji wyzwolenia Kuwejtu spod okupacji Iraku, a od 1992 brały udział w misjach pokojowych ONZ w Jugosławii."
0,Obejmuje tereny pomiędzy Karpatami Południowymi do dolnego Dunaju (głównie Nizinę Wołoską).,Obejmuje tereny pomiędzy Karpatami Południowymi do dolnego Dunaju (głównie Nizinę Wołoską).
0,"Miasto szczyci się ponad setką zabytków należących do klasy I, najstarsze pochodzą jeszcze ze średniowiecza.","Miasto szczyci się ponad setką zabytków należących do klasy I, najstarsze pochodzą jeszcze ze średniowiecza."
0,W 2024 roku znaleziono bursztyn na Antarktydzie w warstwie lignitu sprzed około 90 mln lat.,W 2024 roku znaleziono bursztyn na Antarktydzie w warstwie lignitu sprzed około 90 mln lat.
0,"Taki styl opieki jest szczególnie powszechny wśród krukowatych, dzierzbowrona i chwostek, ale rzadziej także u gatunków tak różnych typem jak barglik i kania ruda.","Taki styl opieki jest szczególnie powszechny wśród krukowatych, dzierzbowrona i chwostek, ale rzadziej także u gatunków tak różnych typem jak barglik i kania ruda."
0,"Stąd powstały nazwy podkreślające związek tych ptaków z niepogodą, jak burzyki (rodzaj Puffinus) i nawałniki (Hydrobatinae).","Stąd powstały nazwy podkreślające związek tych ptaków z niepogodą, jak burzyki (rodzaj Puffinus) i nawałniki (Hydrobatinae)."
0,"(Domkerk), nawiązująca stylem do gotyku francuskiego.","(Domkerk), nawiązująca stylem do gotyku francuskiego."
0,"W 2006 r. zanotowano, że co najmniej 5,5 mln osób urodzonych w Wielkiej Brytanii mieszka za granicą, a kolejne pół miliona mieszka i pracuje tam tymczasowo.","W 2006 r. zanotowano, że co najmniej 5,5 mln osób urodzonych w Wielkiej Brytanii mieszka za granicą, a kolejne pół miliona mieszka i pracuje tam tymczasowo."
0,— A bodaj też kumeńka! — rozśmiał się pan Łukasz! — Pochlebić!,— A bodaj też kumeńka! — rozśmiał się pan Łukasz! — Pochlebić!
0,Kożuch! — powtórzył ojciec.,Kożuch! — powtórzył ojciec.
0,"Polityka ta polegała na niszczeniu sakralnych budowli, ograniczaniu używania języka białoruskiego.","Polityka ta polegała na niszczeniu sakralnych budowli, ograniczaniu używania języka białoruskiego."
0,W IX w. największe znaczenie uzyskał Wessex.,W IX w. największe znaczenie uzyskał Wessex.
0,"Przykładowe wartości wytrzymałości drewna na ściskanie w zależności od klasy: ściskanie wzdłuż włókien – 16 MPa – 88 MPa (gatunki liściaste) i 23 – 34 MPa (gatunki iglaste); ściskanie w poprzek włókien od 4,3 – 6,3 MPa (gatunki liściaste) i 8,0 – 13,5 MPa (gatunki iglaste).","Przykładowe wartości wytrzymałości drewna na ściskanie w zależności od klasy: ściskanie wzdłuż włókien – 16 MPa – 88 MPa (gatunki liściaste) i 23 – 34 MPa (gatunki iglaste); ściskanie w poprzek włókien od 4,3 – 6,3 MPa (gatunki liściaste) i 8,0 – 13,5 MPa (gatunki iglaste)."
0,Kopalna żywica – bursztyn – ma szerokie zastosowanie w jubilerstwie.,Kopalna żywica – bursztyn – ma szerokie zastosowanie w jubilerstwie.
0,"Sugeruje to, że zachowanie takie mogło być częste wśród wszystkich, także nieptasich dinozaurów.","Sugeruje to, że zachowanie takie mogło być częste wśród wszystkich, także nieptasich dinozaurów."
0,"Miasto posiada gęstą sieć dróg rowerowych, zarówno w mieście, jak i o znaczeniu rekreacyjno-turystycznym.","Miasto posiada gęstą sieć dróg rowerowych, zarówno w mieście, jak i o znaczeniu rekreacyjno-turystycznym."
0,Kreml.,Kreml.
0,Przykład takiej architektury znaleźć można na Queen Square.,Przykład takiej architektury znaleźć można na Queen Square.
0,"Z kolei w Mistrzostwach Europy triumfowali dwukrotnie (1968, 2020), dwukrotnie zajęli w nich drugie miejsce (2000, 2012), a raz trzecie (1988).","Z kolei w Mistrzostwach Europy triumfowali dwukrotnie (1968, 2020), dwukrotnie zajęli w nich drugie miejsce (2000, 2012), a raz trzecie (1988)."
0,W strefie fałdowań alpejskich znajduje się czynny wulkan Erebus.,W strefie fałdowań alpejskich znajduje się czynny wulkan Erebus.
0,"W mieście rozwinął się przemysł maszynowy, elektrotechniczny, włókienniczy, skórzany, spożywczy, materiałów budowlanych oraz drzewny.","W mieście rozwinął się przemysł maszynowy, elektrotechniczny, włókienniczy, skórzany, spożywczy, materiałów budowlanych oraz drzewny."
0,"Łatwiej dzięki temu dostrzega niebezpieczeństwo, niezależnie od tego z której strony nadchodzi.","Łatwiej dzięki temu dostrzega niebezpieczeństwo, niezależnie od tego z której strony nadchodzi."
0,"I trząsłem nim, jak wiązką słomy, bo się niełatwo budził.","I trząsłem nim, jak wiązką słomy, bo się niełatwo budził."
0,"W okolicach Jantarnego znajdują się największe na świecie pokłady bursztynu, wydobywane przemysłowo w kopalniach odkrywkowych od XIX wieku.","W okolicach Jantarnego znajdują się największe na świecie pokłady bursztynu, wydobywane przemysłowo w kopalniach odkrywkowych od XIX wieku."
1,"Jest to opakowanie niebezpieczne, a poza tym ułatwia przemyt alkoholu - uważa dyrektor Urzędu Morskiego w Szczecinie Mirosław Szajkowski.","Jest to opakowanie niebezpieczne, a poza tym ułatwia przemyt alkoholu - uważa osoba dyrektorska Urzędu Morskiego w Szczecinie Mirosław Szajkowski."
0,"Patrzyła na mnie wzrokiem smutnym, zmęczonym, osłupiałym prawie.","Patrzyła na mnie wzrokiem smutnym, zmęczonym, osłupiałym prawie."
1,Były premier Jan Olszewski (ROP) głosował na warszawskim Mokotowie (po prawej u dołu).,Była osoba premierska Jan Olszewski (ROP) głosowała na warszawskim Mokotowie (po prawej u dołu).
1,Muzeum homoseksualizmu otwierał nadburmistrz Berlina Klaus Wowereit.,Muzeum homoseksualizmu otwierała osoba nadburmistrzowska Berlina Klaus Wowereit.
0,Nowa zabudowa mieszkaniowa w północnej części Odolan.,Nowa zabudowa mieszkaniowa w północnej części Odolan.
0,"By dojść do takiej konkluzji, Senter przestudiował rozmieszczenie narządów głosowych u współczesnych gadów i ptaków.","By dojść do takiej konkluzji, Senter przestudiował rozmieszczenie narządów głosowych u współczesnych gadów i ptaków."
0,"Tylko, że bez szkapy okrutnie się nam widziało smutno, a co który na stajenkę spojrzał, to mu świeczki w oczach stawały.","Tylko, że bez szkapy okrutnie się nam widziało smutno, a co który na stajenkę spojrzał, to mu świeczki w oczach stawały."
0,"Zaczął wymawiać żonie, że jest zanadto o niego troskliwa, że on mimo to umrze, a w końcu zapytał:","Zaczął wymawiać żonie, że jest zanadto o niego troskliwa, że on mimo to umrze, a w końcu zapytał:"
0,"Kwarc ma wiele odmian kolorystycznych, niektóre z nich mają nadane nazwy, m.in.: kryształ górski (bezbarwny), ametyst (fioletowy), kwarc dymny (brązowy), cytryn (żółty), kwarc różowy, kwarc niebieski, prazjolit (zielony), kwarc mleczny (biały), awenturyn (zielony), tygrysie oko, kocie oko, sokole oko, bawole oko, chalcedon (skrytokrystaliczny).","Kwarc ma wiele odmian kolorystycznych, niektóre z nich mają nadane nazwy, m.in.: kryształ górski (bezbarwny), ametyst (fioletowy), kwarc dymny (brązowy), cytryn (żółty), kwarc różowy, kwarc niebieski, prazjolit (zielony), kwarc mleczny (biały), awenturyn (zielony), tygrysie oko, kocie oko, sokole oko, bawole oko, chalcedon (skrytokrystaliczny)."
0,"Wyliczyli z prawdopodobieństwem 90%, że asteroida o nazwie Baptistina i średnicy szacunkowo 160 km orbitująca w pasie asteroid rozciągającym się pomiędzy orbitami Marsa i Jowisza została uderzona przez mniejszą, nienazwaną asteroidę o średnicy około 55 km około 160 milionów lat temu.","Wyliczyli z prawdopodobieństwem 90%, że asteroida o nazwie Baptistina i średnicy szacunkowo 160 km orbitująca w pasie asteroid rozciągającym się pomiędzy orbitami Marsa i Jowisza została uderzona przez mniejszą, nienazwaną asteroidę o średnicy około 55 km około 160 milionów lat temu."
0,"Miasto położone jest w dolinie rzeki Severn, w jej końcowym odcinku przy ujściu do Kanału Bristolskiego.","Miasto położone jest w dolinie rzeki Severn, w jej końcowym odcinku przy ujściu do Kanału Bristolskiego."
0,W 2002 rozpadł się lodowiec szelfowy Larsen-B u wybrzeża Półwyspu Antarktycznego.,W 2002 rozpadł się lodowiec szelfowy Larsen-B u wybrzeża Półwyspu Antarktycznego.
0,Kraje te były bardzo ściśle związane ze sobą gospodarczo i politycznie aż do 1959 r.,Kraje te były bardzo ściśle związane ze sobą gospodarczo i politycznie aż do 1959 r.
0,"W Anglii najdłuższe i największe rzeki to Severn (354 km), Tamiza (346 km) i Trent (298 km).","W Anglii najdłuższe i największe rzeki to Severn (354 km), Tamiza (346 km) i Trent (298 km)."
0,"— Anulka! Serce! Anulka! — powtarzał, aż nagle sam ryknął płaczem.","— Anulka! Serce! Anulka! — powtarzał, aż nagle sam ryknął płaczem."
0,"W bajkach Ignacy Krasicki opisuje dumnego kruka, któremu chytry lis odbiera ser, a Hans Christian Andersen brzydkie kaczątko, które w końcu przemienia się w pięknego łabędzia.","W bajkach Ignacy Krasicki opisuje dumnego kruka, któremu chytry lis odbiera ser, a Hans Christian Andersen brzydkie kaczątko, które w końcu przemienia się w pięknego łabędzia."
0,"W drewnie rozróżniamy trzy zasadnicze przekroje: poprzeczny, utworzony przez przecięcie pnia prostopadle do jego osi podłużnej; podłużny promieniowy, utworzony przez przecięcie pnia wzdłuż jego osi podłużnej, przez rdzeń; podłużny styczny, utworzony przez przecięcie pnia wzdłuż jego osi podłużnej i przechodzący poza rdzeniem, czyli po stycznej do któregokolwiek pierścienia przyrostu rocznego.","W drewnie rozróżniamy trzy zasadnicze przekroje: poprzeczny, utworzony przez przecięcie pnia prostopadle do jego osi podłużnej; podłużny promieniowy, utworzony przez przecięcie pnia wzdłuż jego osi podłużnej, przez rdzeń; podłużny styczny, utworzony przez przecięcie pnia wzdłuż jego osi podłużnej i przechodzący poza rdzeniem, czyli po stycznej do któregokolwiek pierścienia przyrostu rocznego."
0,Antarktydę Wschodnią tworzy przede wszystkim platforma prekambryjska.,Antarktydę Wschodnią tworzy przede wszystkim platforma prekambryjska.
0,Nieznana jest natomiast rzeczywista liczba mniejszości etnicznych żyjących w Wielkiej Brytanii.,Nieznana jest natomiast rzeczywista liczba mniejszości etnicznych żyjących w Wielkiej Brytanii.
0,Narząd ten wyewoluował niezależnie z narządów głosu ptasich przodków.,Narząd ten wyewoluował niezależnie z narządów głosu ptasich przodków.
0,Ojciec spojrzał na matkę.,Ojciec spojrzał na matkę.
0,Sam moździerz kosztował pięć złotych i trzynaście groszy!,Sam moździerz kosztował pięć złotych i trzynaście groszy!
0,Kończyny przednie są przekształcone w skrzydła.,Kończyny przednie są przekształcone w skrzydła.
0,"Współcześnie terminem tym obejmuje się także montowane na ścianach listwy z innych materiałów, np. PCW (boazeria PCW), korek (boazeria korkowa).","Współcześnie terminem tym obejmuje się także montowane na ścianach listwy z innych materiałów, np. PCW (boazeria PCW), korek (boazeria korkowa)."
0,Drewno stosowane w miejscach o dużej wilgotności powinno być zabezpieczone przed jej wchłanianiem.,Drewno stosowane w miejscach o dużej wilgotności powinno być zabezpieczone przed jej wchłanianiem.
0,W Górach Izerskich w pobliżu Szklarskiej Poręby była Kopalnia kwarcu „Stanisław”.,W Górach Izerskich w pobliżu Szklarskiej Poręby była Kopalnia kwarcu „Stanisław”.
0,Urząd dzielnicy Wola przy al. „Solidarności” 90.,Urząd dzielnicy Wola przy al. „Solidarności” 90.
0,"Trwające dwa miesiące pierwsze oblężenie Smoleńska zakończyło się niepowodzeniem Wasyla, podobnie załamały się dwa inne kierunki natarcia jego armii – na Połock i Witebsk.","Trwające dwa miesiące pierwsze oblężenie Smoleńska zakończyło się niepowodzeniem Wasyla, podobnie załamały się dwa inne kierunki natarcia jego armii – na Połock i Witebsk."
0,"Stwierdzili, że nagły wzrost poziomu irydu odnotowywany na całym świecie w warstwie z tego czasu stanowić może bezpośredni dowód zderzenia.","Stwierdzili, że nagły wzrost poziomu irydu odnotowywany na całym świecie w warstwie z tego czasu stanowić może bezpośredni dowód zderzenia."
0,I wilgoć straszna!,I wilgoć straszna!
0,Ze względów estetycznych zaleca się wykonanie boazerii z takiego samego gatunku drewna jak pozostałe elementy wyposażenia w pomieszczeniu.,Ze względów estetycznych zaleca się wykonanie boazerii z takiego samego gatunku drewna jak pozostałe elementy wyposażenia w pomieszczeniu.
0,Curaçao oraz Sint Maarten stały się autonomicznymi krajami (niderl. land) wchodzącymi w skład Królestwa Niderlandów.,Curaçao oraz Sint Maarten stały się autonomicznymi krajami (niderl. land) wchodzącymi w skład Królestwa Niderlandów.
0,"Podobnie jak w Wielkiej Brytanii, za ustawę zasadniczą służy zbiór aktów prawnych uchwalanych w różnym czasie i często sprzecznych ze sobą.","Podobnie jak w Wielkiej Brytanii, za ustawę zasadniczą służy zbiór aktów prawnych uchwalanych w różnym czasie i często sprzecznych ze sobą."
0,Południowa Afryka formalnie zastrzegła sobie prawo do zgłoszenia roszczeń.,Południowa Afryka formalnie zastrzegła sobie prawo do zgłoszenia roszczeń.
0,A kiedym się śmiał:,A kiedym się śmiał:
0,Wellington – stolica i trzecie najludniejsze miasto Nowej Zelandii.,Wellington – stolica i trzecie najludniejsze miasto Nowej Zelandii.
0,Zaraz jednak worek z butelkami na plecach poprawił i za nami poszedł.,Zaraz jednak worek z butelkami na plecach poprawił i za nami poszedł.
1,"Kiedy dzięki poparciu SLD obejmował stanowisko prezydenta Szczecina, na ulicach pojawiły się napisy: „Jurczyk zdradził"".","Kiedy dzięki poparciu SLD obejmował stanowisko osoby prezydenckiej Szczecina, na ulicach pojawiły się napisy: „Jurczyk zdradził""."
0,"Istnieją jednak dowody, że dwie trzecie trapów ukształtowało się w ciągu miliona lat około 65,5 miliona lat temu.","Istnieją jednak dowody, że dwie trzecie trapów ukształtowało się w ciągu miliona lat około 65,5 miliona lat temu."
0,Po wojnie wschodnia i środkowa część ulicy Leszno stała się częścią Trasy W-Z i nadano jej nazwę alei Świerczewskiego (obecnie alei „Solidarności”).,Po wojnie wschodnia i środkowa część ulicy Leszno stała się częścią Trasy W-Z i nadano jej nazwę alei Świerczewskiego (obecnie alei „Solidarności”).
0,"Obecnie nielegalna imigracja stanowi duży problem dla rządu włoskiego, bowiem kraj ten posiada linię brzegową o długości 7600 km, którą trudno jest zupełnie uszczelnić.","Obecnie nielegalna imigracja stanowi duży problem dla rządu włoskiego, bowiem kraj ten posiada linię brzegową o długości 7600 km, którą trudno jest zupełnie uszczelnić."
0,"— Dzisz, Wicek — wołał Felek — jak ci to zgrubiała!","— Dzisz, Wicek — wołał Felek — jak ci to zgrubiała!"
0,"Program zakupu 28 samolotów F-16 został wstrzymany w 2001, natomiast samoloty A-4K oraz Aermacchi MB-339C zostały wycofane z czynnej służby i są zmagazynowane w hangarach.","Program zakupu 28 samolotów F-16 został wstrzymany w 2001, natomiast samoloty A-4K oraz Aermacchi MB-339C zostały wycofane z czynnej służby i są zmagazynowane w hangarach."
0,"W 1978 w Stanach Zjednoczonych uchwalono ustawę o ochronie Antarktydy, która przyniosła kilka ograniczeń w amerykańskiej działalności na Antarktydzie.","W 1978 w Stanach Zjednoczonych uchwalono ustawę o ochronie Antarktydy, która przyniosła kilka ograniczeń w amerykańskiej działalności na Antarktydzie."
0,"Obie izby wybierane są co 4 lata w wyborach powszechnych, tajnych, równych i bezpośrednich.","Obie izby wybierane są co 4 lata w wyborach powszechnych, tajnych, równych i bezpośrednich."
0,"Od 31 marca 2024 roku Rumunia jest w strefie Schengen, zniesiono kontrole na granicach powietrznych i morskich.","Od 31 marca 2024 roku Rumunia jest w strefie Schengen, zniesiono kontrole na granicach powietrznych i morskich."
0,"W kraju tym przeznacza się 9% PKB na opiekę zdrowotną (średnia OECD to 8,9%).","W kraju tym przeznacza się 9% PKB na opiekę zdrowotną (średnia OECD to 8,9%)."
0,"Wewnątrz kontynentu, w pobliżu bieguna, znajduje się przez znaczną część roku ośrodek wysokiego ciśnienia.","Wewnątrz kontynentu, w pobliżu bieguna, znajduje się przez znaczną część roku ośrodek wysokiego ciśnienia."
0,Również osobniki z poprzedniego lęgu pomagają w wychowaniu młodych.,Również osobniki z poprzedniego lęgu pomagają w wychowaniu młodych.
0,Kawałek tortu marchwiowego.,Kawałek tortu marchwiowego.
0,"Nowy most, zbudowany w 1732, zagwarantowany został miastu ustawą parlamentarną.","Nowy most, zbudowany w 1732, zagwarantowany został miastu ustawą parlamentarną."
1,"Trudno wymagać, by obecność żołnierzy nie wpłynęła na stan zabytku, a żołnierze w obliczu zagrożenia zaprzątali sobie głowy archeologią.","Trudno wymagać, by obecność osób żołnierskich nie wpłynęła na stan zabytku, a osoby żołnierskie w obliczu zagrożenia zaprzątały sobie głowy archeologią."
0,"Wczesne zauropodomorfy nie dysponowały jeszcze wysublimowanymi mechanizmami rozdrabniania pokarmu w jamie ustnej, wobec czego musiały wykorzystywać inne sposoby rozdrabniania go w dalszych odcinkach przewodu pokarmowego.","Wczesne zauropodomorfy nie dysponowały jeszcze wysublimowanymi mechanizmami rozdrabniania pokarmu w jamie ustnej, wobec czego musiały wykorzystywać inne sposoby rozdrabniania go w dalszych odcinkach przewodu pokarmowego."
0,Zachowanie to mogło pomagać w utrzymaniu ciepła.,Zachowanie to mogło pomagać w utrzymaniu ciepła.
0,Piotruś oczy na ojca wytrzeszczył i otworzył usta; ja stałem jakby skamieniały.,Piotruś oczy na ojca wytrzeszczył i otworzył usta; ja stałem jakby skamieniały.
0,"Księżyc w pełni i 25-sekundowa ekspozycja zapewniły dostatecznie dużo światła, aby wykonać zdjęcie stacji Amundsen-Scott podczas nocy polarnej: stacja jest widoczna po lewej, w centrum znajduje się budynek zasilania, po prawej garaż, a zielony blask w tle to zorza polarna.","Księżyc w pełni i 25-sekundowa ekspozycja zapewniły dostatecznie dużo światła, aby wykonać zdjęcie stacji Amundsen-Scott podczas nocy polarnej: stacja jest widoczna po lewej, w centrum znajduje się budynek zasilania, po prawej garaż, a zielony blask w tle to zorza polarna."
0,"Carpenter uważa, że duże zwierzęta wydajniej trawią niż małe, właśnie dlatego, że pokarm spędza więcej czasu w ich długich przewodach pokarmowych.","Carpenter uważa, że duże zwierzęta wydajniej trawią niż małe, właśnie dlatego, że pokarm spędza więcej czasu w ich długich przewodach pokarmowych."
0,"Myślał, że Bóg wie co zobaczy, a tymczasem nic.","Myślał, że Bóg wie co zobaczy, a tymczasem nic."
0,Mam jeszcze w domu bardzo porządne futro.,Mam jeszcze w domu bardzo porządne futro.
