type,source_sentence,target_sentence
1,Jej zdaniem biernie przyglądali się mu polscy policjanci.,Jej zdaniem biernie przyglądały się mu polskie osoby policjanckie.
1,"Lekarze z laboratorium w Rostowie, gdzie robią badania DNA, powiedzieli, że to Awdotia.","Osoby lekarskie z laboratorium w Rostowie, gdzie robią badania DNA, powiedziały, że to Awdotia."
1,"Dziś na uczelniach w krajach Maghrebu fundamentalizm jest ewidentnie najsilniejszy właśnie wśród matematyków, fizyków, biologów, lekarzy.","Dziś na uczelniach w krajach Maghrebu fundamentalizm jest ewidentnie najsilniejszy właśnie wśród osób matematyckich, fizyckich, biologicznych, lekarskich."
1,O planach grupy biznesmenów z Łeby mówi się coraz głośniej.,O planach grupy osób biznesmeńskich z Łeby mówi się coraz głośniej.
1,Najczęściej są to narkomani.,Najczęściej są to osoby narkomańskie.
1,"Ósmego czerwca 1972 r. profesor Antoni Kępiński zakończył życie, na które miał wpływ.","Ósmego czerwca 1972 r. osoba profesorska Antoni Kępiński zakończył życie, na które miał wpływ."
1,30 lat temu austriacki biolog otrzymał Nagrodę Nobla za odkrycie sposobu porozumiewania się pszczół.,30 lat temu austriacka osoba biologiczna otrzymała Nagrodę Nobla za odkrycie sposobu porozumiewania się pszczół.
1,- Nie wiem: jestem lokajem czy kamerdynerem?,- Nie wiem: jestem osobą lokajską czy kamerdynerską?
1,"- oficer wywiadu marynarki wojennej USA, oskarżony o przemyt tajnych dokumentów do Izraela, skazany na dożywocie w 1987 r. 16. Larry Chin (1918) - emerytowany analityk i tłumacz CIA oskarżony o sprzedaż informacji wywiadowi chińskiemu, popełnił samobójstwo w 1986 r.","- osoba oficerska wywiadu marynarki wojennej USA, oskarżona o przemyt tajnych dokumentów do Izraela, skazana na dożywocie w 1987 r. 16. Larry Chin (1918) - emerytowana osoba analitycka i tłumacząca CIA oskarżona o sprzedaż informacji wywiadowi chińskiemu, popełniła samobójstwo w 1986 r."
1,Do atrakcyjnej pani bosman podchodzi zniecierpliwiony wczasowicz.,Do atrakcyjnej osoby bosmańskiej podchodzi zniecierpliwiona osoba wczasowicka.
1,"BIAZET S.A. ul.Gen.Władysława Andersa 44 15-113 Białystok, poszukuje kandydatów do pracy na stanowisko: rozdzielca.","BIAZET S.A. ul.Gen.Władysława Andersa 44 15-113 Białystok, poszukuje kandydatów do pracy na stanowisko: osoba rozdzielcz."
1,Jednocześnie burmistrz gminy w Pelplinie zwrócił się o pomoc finansową związaną z organizacją wizyty Jana Pawła II.,Jednocześnie osoba burmistrzowska gminy w Pelplinie zwróciła się o pomoc finansową związaną z organizacją wizyty Jana Pawła II.
1,"– To zrozumiałe, że interesowali was opozycjoniści.","– To zrozumiałe, że interesowały was osoby opozycjonistyczne."
1,"Tymi wynikami badań nie jest zaskoczony Robert N. Butler, geriatra z Nowego Jorku.","Tymi wynikami badań nie jest zaskoczony Robert N. Butler, osoba z Nowego Jorku zajmująca się geriatrią."
1,"Janusz Walecki, wicedyrektor biura informacji i komunikacji społecznej w kancelarii, powiedział nam, że ministrowi nic się nie stało, gdyż napastniczce nie udało się nawet sforsować drzwi.","Janusz Walecki, osoba wicedyrektorska biura informacji i komunikacji społecznej w kancelarii, powiedział nam, że osobie ministerskiej nic się nie stało, gdyż osobie napastniczej nie udało się nawet sforsować drzwi."
1,Pomnik i mogiły 7130 żołnierzy Armii Czerwonej (przy szosie do Wełtynia) poległych 10-16 III 1945.,Pomnik i mogiły 7130 osób żołnierskich Armii Czerwonej (przy szosie do Wełtynia) poległych 10-16 III 1945.
1,"Potem stał się elementem symboliki chrześcijańskiej charakterystycznej dla Wielkanocy - wyjaśnia Elżbieta Kaczmarek (57 l.), etnograf z Muzeum Warmii i Mazur w Olsztynie.","Potem stał się elementem symboliki chrześcijańskiej charakterystycznej dla Wielkanocy - wyjaśnia Elżbieta Kaczmarek (57 l.), osoba zajmująca się etnografią z Muzeum Warmii i Mazur w Olsztynie."
1,"Anna Gowin to doświadczona logopedka, mama trójki dzieci. ","Anna Gowin to doświadczona osoba logopedzka, mama trójki dzieci. "
1,"Szykowny dżentelmen, którego widziała potem dwa czy trzy razy, z wizyty na wizytę coraz bardziej siwy, jakoś nie potrafił zastąpić wyrytego gdzieś w zakamarku pamięci monidełka.","Szykowna osoba dżentelmeńska, którą widziała potem dwa czy trzy razy, z wizyty na wizytę coraz bardziej siwa, jakoś nie potrafiła zastąpić wyrytego gdzieś w zakamarku pamięci monidełka."
1,Uczestnicy wycieczki na końcu podróży są proszeni o wypełnienie kwestionariuszy.,Osoby uczestnicze wycieczki na końcu podróży są proszone o wypełnienie kwestionariuszy.
1,"Urzędnicy boją się go tak bardzo, że gdy dziennikarze Radia Zet dzwonią do nich w bardzo typowych sprawach, na wszelki wypadek rzucają słuchawkę.","Osoby urzędnicze boją się go tak bardzo, że gdy osoby dziennikarskie Radia Zet dzwonią do nich w bardzo typowych sprawach, na wszelki wypadek rzucają słuchawkę."
1,"Wiesz, teraz zrozumiałem, że artysta jest człowiekiem publicznym.","Wiesz, teraz zrozumiałem, że osoba artystyczna jest człowiekiem publicznym."
1,"– Nie będziemy przecież obciążać podatników, nie?","– Nie będziemy przecież obciążać osób podatniczych, nie?"
1,Czy  - pana zdaniem - premier zabiega o aktywne poparcie lewicy dla  reformy?,Czy  - pana zdaniem - osoba premierska zabiega o aktywne poparcie lewicy dla  reformy?
1,Studentka pisze prezentacje maturalne na dowolne tematy TANIO!,Studentka pisze prezentacje maturalne na dowolne tematy TANIO!
1,Reporter Portalupomorza.pl był na miejscu zdarzenia.,Osoba reporterska Portalupomorza.pl była na miejscu zdarzenia.
1,"W obu przypadkach policjanci twierdzą, że mieli podstawy do użycia broni.","W obu przypadkach osoby policjanckie twierdzą, że miały podstawy do użycia broni."
1,"Podczas czwartkowej rozprawy sędzia Tomasz Sikora podkreślił, że sprawa jest skomplikowana i wymaga jeszcze od sądu zastanowienia.","Podczas czwartkowej rozprawy osoba sędziowska Tomasz Sikora podkreślił, że sprawa jest skomplikowana i wymaga jeszcze od sądu zastanowienia."
1,"Ostatnio jednak wśród złodziei bardzo popularne są nieduże samochody, które zostały specjalnie  podrasowane .","Ostatnio jednak wśród osób złodziejskich bardzo popularne są nieduże samochody, które zostały specjalnie  podrasowane ."
1,"Wróżono młodemu pisarzowi wielką przyszłość, a pani Michalina odczytała ostatni jego utwór, zaczynający się od słów:","Wróżono młodej osobie pisarskiej wielką przyszłość, a pani Michalina odczytała ostatni jej utwór, zaczynający się od słów:"
1,"Syndrom wyuczonej bezradności sprawia, że tak naprawdę nie mają ochoty rezygnować z życia na dworcach - przypomina psycholog.","Syndrom wyuczonej bezradności sprawia, że tak naprawdę nie mają ochoty rezygnować z życia na dworcach - przypomina osoba psychologiczna."
1,Najbardziej niepokorna z dziewiętnastowiecznych mieszczanek krakowskich i wyjątkowo skuteczna detektywka Zofia Szczupaczyńska na potrzeby francuskich czytelników przedzierżgnęła się w Zofię Turbotyńską!,Najbardziej niepokorna z dziewiętnastowiecznych mieszczanek krakowskich i wyjątkowo skuteczna osoba detektywistyczna Zofia Szczupaczyńska na potrzeby francuskich czytelników przedzierżgnęła się w Zofię Turbotyńską!
1,"Leczył się u niej z depresji, twierdzi, że psychiatrka zaproponowała mu seks.","Leczył się u niej z depresji, twierdzi, że osoba zajmująca się psychiatrią zaproponowała mu seks."
1,A to pewnie był akurat chwyt zamierzony przez autora i głęboko uzasadniony.,A to pewnie był akurat chwyt zamierzony przez osobę autorską i głęboko uzasadniony.
1,Co do mojego pytania dotyczącego wypowiedzi senatora Adama Graczyńskiego.,Co do mojego pytania dotyczącego wypowiedzi osoby senatorskiej Adama Graczyńskiego.
1,"Obstępują solenizanta, śpiewają sto lat, a maluchy wręczają kolorowe paczki.","Obstępują osobę solenizancką, śpiewają sto lat, a maluchy wręczają kolorowe paczki."
1,5 rzutów karnych podyktował paragwajski sędzia w meczu Argentyna - Kolumbia (0:3) w turnieju Copa America.,5 rzutów karnych podyktowała paragwajska osoba sędziowska w meczu Argentyna - Kolumbia (0:3) w turnieju Copa America.
1,"Masażystka, 30 lat: - Być może mogę urodzić za dwa lata, kiedy z macierzyńskiego wróci koleżanka, która uzgodniła z szefową, że może teraz zachodzić w ciążę.","Osoba masażystyczna, 30 lat: - Być może mogę urodzić za dwa lata, kiedy z macierzyńskiego wróci koleżanka, która uzgodniła z szefową, że może teraz zachodzić w ciążę."
1,"Cesarz zaszczycał go swoją przyjaźnią, a niedawno, gdy do Rzymu chory jechał, obdarował złotym kluczem.","Osoba cesarska zaszczycała go swoją przyjaźnią, a niedawno, gdy do Rzymu chory jechał, obdarowała złotym kluczem."
1,"– Uuu, niegrzeczny prokuratorek.","– Uuu, niegrzeczna osoba prokuratorska."
1,"- Mamy w reprezentacji kilku graczy, którzy lepiej ode mnie wykonują  ""jedenastki"" .","- Mamy w reprezentacji kilka osób grackich, którzy lepiej ode mnie wykonują  ""jedenastki"" ."
1,"Wąskie schody, sfatygowany chodnik, recepcjonistka jak z prozy Colette.","Wąskie schody, sfatygowany chodnik, osoba pracująca w recepcji jak z prozy Colette."
1,"Pamiętamy o niej, darzymy zaufaniem i sympatią - mówi burmistrz Lidia Grabowska.","Pamiętamy o niej, darzymy zaufaniem i sympatią - mówi osoba burmistrzowska Lidia Grabowska."
1,Mężczyźni (36 i 51 lat) wspólnie z rodzinami i przyjaciółmi spędzali weekend w Augustowie.,Mężczyźni (36 i 51 lat) wspólnie z rodzinami i osobami przyjacielskimi spędzali weekend w Augustowie.
1,Dziękuję senatorowi Kulakowi za solidarność z mówiącym.,Dziękuję osobie senatorskiej Kulakowi za solidarność z mówiącym.
1,"Pedagożka mówi, o co chodzi w tzw. ustawie Kamilka","Osoba pedagogiczna mówi, o co chodzi w tzw. ustawie Kamilka"
1,"Kiedy uzbrojony w doświadczenie i świetny w dialektyce przeciwnik nie dawał się przekonać,","Kiedy uzbrojona w doświadczenie i świetna w dialektyce osoba przeciwnicza nie dawała się przekonać,"
1,W piątek żołnierze rwandyjscy szczelnym kordonem otoczyli obozowisko.,W piątek osoby żołnierskie rwandyjskie szczelnym kordonem otoczyły obozowisko.
1,"Podczas pierwszej wizyty ortodonta przeprowadza szczegółowy wywiad, dokonuje badania klinicznego i ocenia dokumentację medyczną.","Podczas pierwszej wizyty osoba ortodoncka przeprowadza szczegółowy wywiad, dokonuje badania klinicznego i ocenia dokumentację medyczną."
1,"Czarnym bardzo to nie na rączkę, ale nie udało się im wykurzyć niechcianych lokatorów (pisaliśmy o tym w ""NIE"" nr 20/2003 w artykule pt.""Kundelek się modli"").","Czarnym bardzo to nie na rączkę, ale nie udało się im wykurzyć niechcianych osób lokatorskich (pisaliśmy o tym w ""NIE"" nr 20/2003 w artykule pt.""Kundelek się modli"")."
1,Nie miała wiadomości od admirała podejrzanie długo.,Nie miała wiadomości od osoby admiralskiej podejrzanie długo.
1,"W sztabach, w których nie ma stanowiska szefa sztabu (batalion i brygada) jego funkcje pełni oficer G3/S3.","W sztabach, w których nie ma stanowiska osoby szefowskiej sztabu (batalion i brygada) jej funkcje pełni osoba oficerska G3/S3."
1,"Eliza zobaczyła przez okno swojego pokoju nieco staroświecki samochód Kirchhoffa i pomyślała, że jego klienci muszą mu wybaczać te dziwactwa.","Eliza zobaczyła przez okno swojego pokoju nieco staroświecki samochód Kirchhoffa i pomyślała, że jego osoby klienckie muszą mu wybaczać te dziwactwa."
1,"Prokurator Rejonowy w Cieszynie skierował do tamtejszego Sądu Rejonowego akt oskarżenia przeciwko kilkunastu osobom, które działały w zorganizowanej grupie, zajmującej się przemytem nielegalnych migrantów przez granicę.","Osoba Prokuratorska Rejonowa w Cieszynie skierowała do tamtejszego Sądu Rejonowego akt oskarżenia przeciwko kilkunastu osobom, które działały w zorganizowanej grupie, zajmującej się przemytem nielegalnych osób migranckich przez granicę."
1,Obecna lokatorka mieszkania na Bohaterów Getta od kilku lat.,Obecna osoba lokatorska mieszkania na Bohaterów Getta od kilku lat.
1,"- Suutari chwycił wojownika, wyrywając mu broń z ręki.","- Suutari chwycił osobę wojowniczą, wyrywając jej broń z ręki."
1,Co robi cieśla w swojej pracy?,Co robi osoba ciesielska w swojej pracy?
1,- Ekspertyza balistyczna wykluczyła udział żołnierzy niemieckich w zastrzeleniu 49-letniego mężczyzny w Koniecpolu.,- Ekspertyza balistyczna wykluczyła udział osób żołnierskich niemieckich w zastrzeleniu 49-letniego mężczyzny w Koniecpolu.
1,"Pewnego dnia bogaty żigolak, który musi wyjechać na kilka tygodni, prosi go, by zaopiekował się jego cennym akwarium.","Pewnego dnia bogaty osoba żigolacka, który musi wyjechać na kilka tygodni, prosi go, by zaopiekował się jego cennym akwarium."
1,"Jeszcze wcześniej, w 1985 roku, w górach zginęła jego matka - przewodniczka i instruktorka narciarska.","Jeszcze wcześniej, w 1985 roku, w górach zginęła jego matka - osoba przewodnicza i instruktorska w narciarstwie."
1,"Gdy ekspres w sekretariacie Borcza trudził się nad kawą dla gościa, asystentka kapitana bezskutecznie próbowała przywołać telefonicznie podporucznika Gromyka.","Gdy ekspres w sekretariacie Borcza trudził się nad kawą dla osoby goszczącej, osoba asystencka osoby kapitańskiej bezskutecznie próbowała przywołać telefonicznie osobę podporuczniczą Gromyka."
1,Niezadowolona klientka otrzymała właśnie odmowę uznania reklamacji.,Niezadowolona osoba kliencka otrzymała właśnie odmowę uznania reklamacji.
1,Został obezwładniony przez policjantów.,Został obezwładniony przez osoby policjanckie.
1,"W Gnieźnie tego samego dnia czczono pamięć ""postępowego działacza Odrodzenia"" arcybiskupa i prymasa Polski, kanclerza Jana Łaskiego, który ""nie uląkł się potępiającej go bulli papieskiej"".","W Gnieźnie tego samego dnia czczono pamięć ""postępowej osoby działaczej Odrodzenia"" osoby arcybiskupiej i prymasiej Polski, osoby kanclerskiej Jana Łaskiego, która ""nie ulękła się potępiającej ją bulli papieskiej""."
1,"Jak udowadnia w swej książce Aleksander Korżakow, były ochroniarz i przyjaciel rosyjskiego prezydenta, Bieriezowski robił Tatianie kosztowne prezenty, kupił jej m.in. samochód marki ""Chevrolet"".","Jak udowadnia w swej książce Aleksander Korżakow, była osoba ochroniarska i przyjacielska rosyjskiej osoby prezydenckiej, Bieriezowski robił Tatianie kosztowne prezenty, kupił jej m.in. samochód marki ""Chevrolet""."
1,"Lider Muzułmanów Alija Izetbegović oświadczył w niedzielę, że nie sądzi, aby we wtorek w Sarajewie było możliwe zawarcie wiążącego porozumienia pokojowego.","Osoba liderska Muzułmanów Alija Izetbegović oświadczyła w niedzielę, że nie sądzi, aby we wtorek w Sarajewie było możliwe zawarcie wiążącego porozumienia pokojowego."
1,"Brałam udział w strajkach na Politechnice Wrocławskiej, gdzie byłam doktorantką.","Brałam udział w strajkach na Politechnice Wrocławskiej, gdzie byłam osobą doktorancką."
1,"Ponieważ cytostatyki oprócz chorych komórek układu krwiotwórczego niszczą też komórki zdrowe, pacjent po chemioterapii zostaje jak gdyby pozbawiony własnego układu odpornościowego.","Ponieważ cytostatyki oprócz chorych komórek układu krwiotwórczego niszczą też komórki zdrowe, osoba pacjencka po chemioterapii zostaje jak gdyby pozbawiona własnego układu odpornościowego."
1,"O ile pierwsze dwa wyróżniki - stawianie siebie wyżej, a innych niżej, są niejako wbudowane już w postawę uniwersalnego belfra-aktywisty (do czego mniej więcej sprowadza się u Johnsona definicja ""intelektualisty""), dwie pozostałe cechy nie zawsze są tak oczywiste.","O ile pierwsze dwa wyróżniki - stawianie siebie wyżej, a innych niżej, są niejako wbudowane już w postawę uniwersalnej osoby belferskiej-aktywistycznej (do czego mniej więcej sprowadza się u Johnsona definicja “osoby intelektualistycznej”), dwie pozostałe cechy nie zawsze są tak oczywiste."
1,"Ale cięższą przeprawę mieli ci dziennikarze, którzy szli do centrum prasowego, by stamtąd jechać dalej autokarami.","Ale cięższą przeprawę miały te osoby dziennikarskie, które szły do centrum prasowego, by stamtąd jechać dalej autokarami."
1,– moja kierowniczka codziennie rozpoczyna swój dzień pracy od przejrzenia poczty elektronicznej.,– moja osoba kierownicza codziennie rozpoczyna swój dzień pracy od przejrzenia poczty elektronicznej.
1,"Aby móc oferować zabiegi korekcyjne, ortodonta bada ruch zębów.","Aby móc oferować zabiegi korekcyjne, osoba ortodoncka bada ruch zębów."
1,"Histerycznie zachowywała się też, gdy sędzia ogłosił wyrok: 5 lat ciężkiego więzienia.","Histerycznie zachowywała się też, gdy osoba sędziowska ogłosiła wyrok: 5 lat ciężkiego więzienia."
1,Spokojnie pracując i godziwie zarabiając jako ekskluzywny żigolak zostaje wrobiony w morderstwo i próbuje oczyścić swoje dobre imię.,Spokojnie pracując i godziwie zarabiając jako ekskluzywna osoba żigolacka zostaje wrobiony w morderstwo i próbuje oczyścić swoje dobre imię.
1,Najwidoczniej miał tego dość – przypuszcza w gazetach seksuolog.,Najwidoczniej miał tego dość – przypuszcza w gazetach osoba seksuologiczna.
1,"Przezywa Ziobrę, puszcza zjadliwe żarciki w rodzaju: kapral Rokita, sierżant Gilowska idą na wojnę.","Przezywa Ziobrę, puszcza zjadliwe żarciki w rodzaju: osoba kapralska Rokita, osoba sierżancka Gilowska idą na wojnę."
1,- Trzeba było odbudować wiele ich wewnętrznych organów - tłumaczyła po zakończonej sukcesem operacji rzeczniczka szpitala Janet Dotson.,- Trzeba było odbudować wiele ich wewnętrznych organów - tłumaczyła po zakończonej sukcesem operacji osoba rzecznicza szpitala Janet Dotson.
1,"Rozstanie poprzedziły ostre wypowiedzi Kurskiego pod adresem lidera pomorskiej LPR: ""Wiele widziałem w polityce kompleksów, intryg i zawiści, ale pod tym względem Strąk jest niepowtarzalnym zjawiskiem.","Rozstanie poprzedziły ostre wypowiedzi Kurskiego pod adresem osoby liderskiej pomorskiej LPR: ""Wiele widziałem w polityce kompleksów, intryg i zawiści, ale pod tym względem Strąk jest niepowtarzalnym zjawiskiem."
1,Nieuczciwa kasjerka oszukała w Legionowie kilkaset osób.,Nieuczciwa osoba kasjerska oszukała w Legionowie kilkaset osób.
1,W klasie okręgowej sędzia główny otrzyma 90 zł brutto.,W klasie okręgowej główna osoba sędziowska otrzyma 90 zł brutto.
1,Proponowana przez burmistrza Tucholi cena skupu żyta dla obliczenia podatku rolnego będzie o 2 złote wyższa niż w roku bieżącym.,Proponowana przez osobę burmistrzowską Tucholi cena skupu żyta dla obliczenia podatku rolnego będzie o 2 złote wyższa niż w roku bieżącym.
1,"I dziś jest poszukiwana zarówno jako artykuł użytkowy, jak i ozdoba ceniona przez koneserów.","I dziś jest poszukiwana zarówno jako artykuł użytkowy, jak i ozdoba ceniona przez osoby koneserskie."
1,Ranni żołnierze zostali przewiezieni do szpitala w Białogardzie.,Ranne osoby żołnierskie zostali przewiezieni do szpitala w Białogardzie.
1,Niskie uposażenia oraz niski prestiż lekarzy zatrudnionych w POZ.,Niskie uposażenia oraz niski prestiż osób lekarskich zatrudnionych w POZ.
1,"Przed rotundą Panoramy miała wrażenie, że dostrzegła jednego z pacjentów ośrodka, niepozornego człowieczka o ptasiej twarzy i kruczoczarnych włosach, które wyglądały na farbowane.","Przed rotundą Panoramy miała wrażenie, że dostrzegła jedną z osób pacjenckich ośrodka, niepozornego człowieczka o ptasiej twarzy i kruczoczarnych włosach, które wyglądały na farbowane."
1,""" Myślę, iż dziennikarze powinni mówić o ""zatrzymaniu"" lub ""zajęciu"" statku.",""" Myślę, iż osoby dziennikarskie powinni mówić o ""zatrzymaniu"" lub ""zajęciu"" statku."
1,Sprawność harcerska astronomka udowadnia zdobycie wiedzy z zakresu astronomii,Sprawność harcerska osoba astronomska udowadnia zdobycie wiedzy z zakresu astronomii
1,"Regulator publicznie pytał, czy giełda dopuszczając niepłynne spółki do obrotu zapewniała inwestorom odpowiedni poziom bezpieczeństwa.","osoba regulatorska publicznie pytała, czy giełda dopuszczając niepłynne spółki do obrotu zapewniała osobom inwestorskim odpowiedni poziom bezpieczeństwa."
1,Po ostrym proteście MSZ sędzia federalny z Nowego Jorku Eugene Nickerson wystosował wczoraj formalną prośbę do polskich władz o pomoc w tej sprawie.,Po ostrym proteście MSZ federalna osoba sędziowska z Nowego Jorku Eugene Nickerson wystosowała wczoraj formalną prośbę do polskich władz o pomoc w tej sprawie.
1,"OTELLO (do Pełnomocnika) - Pan pozwoli zwrócić sobie uwagę na fakt, że ja się pana nie pytam o zdanie.","OTELLO (do Osoby Pełnomocniczej) - Pan pozwoli zwrócić sobie uwagę na fakt, że ja się pana nie pytam o zdanie."
1,"Dr Maja Herman to psychiatrka, która aktywnie wypowiada się w mediach na tematy zdrowotne i społeczne.","Dr Maja Herman to osoba zajmująca się psychiatrią, która aktywnie wypowiada się w mediach na tematy zdrowotne i społeczne."
1,"Burmistrz gwarantuje, że w tym roku fajerwerki będą bardzo efektowne.","Osoba burmistrzowska gwarantuje, że w tym roku fajerwerki będą bardzo efektowne."
1,"Wojciech Kuczok Praktykantka teraz się rumieni (chyba nie trzeba dodawać, że robi to ślicznie), wypina biuścik, trzepocze rzęsami (na studiach to zawsze skutkowało), głosik sobie ustawia o ton wyżej, bezbronna jest jak embrion, Teść musi w takich chwilach odczuwać przemożną potrzebę ochrony jej eterycznego jestestwa i brać ją na kolana.","Wojciech Kuczok Osoba praktykancka teraz się rumieni (chyba nie trzeba dodawać, że robi to ślicznie), wypina biuścik, trzepocze rzęsami (na studiach to zawsze skutkowało), głosik sobie ustawia o ton wyżej, bezbronna jest jak embrion, Teść musi w takich chwilach odczuwać przemożną potrzebę ochrony jej eterycznego jestestwa i brać ją na kolana."
1,Podczas środowego Nadzwyczajnego Walnego Zgromadzenia Akcjonariuszy niemiecki inwestor obsadził trzy miejsca w Radzie Nadzorczej BPH.,Podczas środowego Nadzwyczajnego Walnego Zgromadzenia Akcjonariuszy niemiecka osoba inwestorska obsadziła trzy miejsca w Radzie Nadzorczej BPH.
1,Widać było w moim zespole brak aż sześciu piłkarzy z podstawowego składu.,Widać było w moim zespole brak aż sześciu osób piłkarskich z podstawowego składu.
1,"Po latach przejrzał swoje akta sądowe: ""Moją staranną biografię na potrzeby procesu napisał Zdzisław Sarewicz"" (generał Sarewicz jest od kilku lat rezydentem wywiadu polskiego w Moskwie).","Po latach przejrzał swoje akta sądowe: ""Moją staranną biografię na potrzeby procesu napisał Zdzisław Sarewicz"" (osoba generalska Sarewicz jest od kilku lat osobą rezydencką wywiadu polskiego w Moskwie)."
1,"Pani Jolanta z Koszar została romską asystentką w szkole w Łososinie, chociaż nie umiała ani czytać, ani pisać.","Pani Jolanta z Koszar została romską osobą asystencką w szkole w Łososinie, chociaż nie umiała ani czytać, ani pisać."
1,W sobotę wraz z grupą dziennikarzy czekał na werdykt rady nadzorczej firmy.,W sobotę wraz z grupą osób dziennikarskich czekał na werdykt rady nadzorczej firmy.
1,"""Ponieważ pracownicy zniechęcają się do przyjścia do pracy ze względu na powstały bałagan"".","""Ponieważ osoby pracownicze zniechęcają się do przyjścia do pracy ze względu na powstały bałagan""."
1,"Świeżak popełnił morderstwo wespół z 17-letnim Janem Kowalczykiem, którego parę miesięcy temu sąd doraźny skazał na karę śmierci, lecz p. prezydent Rzeczypospolitej ułaskawił.","Świeżak popełnił morderstwo wespół z 17-letnim Janem Kowalczykiem, którego parę miesięcy temu sąd doraźny skazał na karę śmierci, lecz osoba prezydencka Rzeczypospolitej ułaskawiła."
1,"Jak się dowiedzieliśmy, nie ma obowiązku rozpisywania konkursu na radę, a burmistrz miasta obligatoryjnie powołuje organ do życia, co też uczynił.","Jak się dowiedzieliśmy, nie ma obowiązku rozpisywania konkursu na radę, a osoba burmistrzowska miasta obligatoryjnie powołuje organ do życia, co też uczyniła."
1,Twoi pasterze błogosławią ciągnące na wojnę armaty.,Twoje osoby pasterskie błogosławią ciągnące na wojnę armaty.
1,Wróżbita przepowiedział Tomkowi że będzie długo żył i w dalekim kraju znajdzie to czego inni szukają.,Osoba wróżbicka przepowiedział Tomkowi że będzie długo żył i w dalekim kraju znajdzie to czego inni szukają.
1,"W maju 1946 roku przybył do Krakowa od ""Ognia"" Jan Janusz ps. ""Siekiera"" wraz z grupą żołnierzy podziemia.","W maju 1946 roku przybył do Krakowa od ""Ognia"" Jan Janusz ps. ""Siekiera"" wraz z grupą osób żołnierskich podziemia."
1,"Myliłem się często, więc kobiety zwolniły tempo pracy i majster przyszedł nas skrzyczeć.","Myliłem się często, więc kobiety zwolniły tempo pracy i osoba majsterska przyszła nas skrzyczeć."
1,"Kanadyjski minister sprawiedliwości oraz prokurator generalny Martin Cauchon przyznał we wtorek, że w młodości palił marihuanę.","Kanadyjskia osoba ministerska sprawiedliwości oraz osoba prokuratorska generalna Martin Cauchon przyznała we wtorek, że w młodości paliła marihuanę."
1,- Taka rozmowa nie będzie możliwa - ucina rzeczniczka.,- Taka rozmowa nie będzie możliwa - ucina osoba rzecznicza.
1,"Już wtedy wiedzieli, że trzeba będzie w powojennej Polsce zmontować gabinet sowieckich konfidentów typu Bolesława Bieruta, czy Wandy Wasilewskiej.","Już wtedy wiedzieli, że trzeba będzie w powojennej Polsce zmontować gabinet sowieckich osób konfidenckich typu Bolesława Bieruta, czy Wandy Wasilewskiej."
1,Opublikowano też felieton pułkownika Bosaka.,Opublikowano też felieton osoby pułkowniczej Bosaka.
1,"Biolog z University of Texas w Austin, wystąpił z interesującą sugestią – być może nasze upodobanie do alkoholu zrodziło się jako pożyteczne przystosowanie pomagające w przeszłości naszemu gatunkowi przeżyć trudne czasy niedostatku pożywienia.","Osoba biologiczna z University of Texas w Austin, wystąpił z interesującą sugestią – być może nasze upodobanie do alkoholu zrodziło się jako pożyteczne przystosowanie pomagające w przeszłości naszemu gatunkowi przeżyć trudne czasy niedostatku pożywienia."
1,"I tak jak badacz po wielu żmudnych próbach doznawszy olśnienia znajduje klucz do zagadki, tak też i ja znalazłem.","I tak jak osoba badacka po wielu żmudnych próbach doznawszy olśnienia znajduje klucz do zagadki, tak też i ja znalazłem."
1,"Liczymy, że województwo da nam na to środki - mówi pełniący funkcję prezydenta stolicy Kazimierz Marcinkiewicz.","Liczymy, że województwo da nam na to środki - mówi pełniący funkcję osoby prezydenckiej stolicy Kazimierz Marcinkiewicz."
1,"Minęło 90 regulaminowych minut, ale sędzia nakazał doliczyć jeszcze kolejne cztery.","Minęło 90 regulaminowych minut, ale osoba sędziowska nakazała doliczyć jeszcze kolejne cztery."
1,"Natomiast wiem , że żaden ekolog nie zaprotestował z powodu tego, że ludziom kazano pracować w jednej z najbardziej dochodowych fabryk na trzeciej zmianie w niedziele.","Natomiast wiem , że żadna osoba ekologiczna nie zaprotestowała z powodu tego, że ludziom kazano pracować w jednej z najbardziej dochodowych fabryk na trzeciej zmianie w niedziele."
1,"Aspirantem na ministranta jest obecnie Krzysztof Ratajczak, z klasy I.","Osobą aspirancką na osobę ministrancką jest obecnie Krzysztof Ratajczak, z klasy I."
1,"Jesteś rzeczowy, oszczędny, dobry organizator, masz dobrą głowę do interesów, szczególnie poważnych manipulacji finansowych.","Jesteś rzeczowy, oszczędny, dobra osoba organizatorska, masz dobrą głowę do interesów, szczególnie poważnych manipulacji finansowych."
1,Być może było nawet zaproszenie wystosowane dla premiera.,Być może było nawet zaproszenie wystosowane dla osoby premierskiej.
1,Ale przecież poprzednio - sędzia wydobył przeciągły ton z trąbki - poprzednio był pan przeciwny.,Ale przecież poprzednio - osoba sędziowska wydobyła przeciągły ton z trąbki - poprzednio był pan przeciwny.
1,Fizjoterapeutka z doświadczeniem w pracy z dziećmi i dorosłymi od 2008 roku.,Osoba fizjoterapeucka z doświadczeniem w pracy z dziećmi i dorosłymi od 2008 roku.
1,"Jak detektyw popatrzmy, co mówi o tym horoskop.","Jak osoba detektywistyczna popatrzmy, co mówi o tym horoskop."
